name,speaker
Ses02M_script03_1_M008,02M
Ses02M_script03_1_M009,02M
Ses02M_script03_1_M010,02M
Ses02M_script03_1_M011,02M
Ses02M_script03_1_M012,02M
Ses02M_script03_1_M013,02M
Ses02M_script03_1_M014,02M
Ses02M_script03_1_M015,02M
Ses02M_script03_1_M016,02M
Ses02M_script03_1_M017,02M
Ses02M_script03_1_M018,02M
Ses02M_script03_1_M019,02M
Ses02M_script03_1_M020,02M
Ses02M_script03_1_M021,02M
Ses02M_script03_1_M022,02M
Ses02M_script03_1_M023,02M
Ses02M_script03_1_M024,02M
Ses02M_script03_1_M025,02M
Ses02M_script03_1_M026,02M
Ses02M_script03_1_M027,02M
Ses02M_script03_1_M028,02M
Ses02M_script03_1_M029,02M
Ses02M_script03_1_M030,02M
Ses02M_script03_1_M031,02M
Ses02M_script03_1_M032,02M
Ses02M_script03_1_M033,02M
Ses02M_script03_2_F000,02M
Ses02M_script03_2_F001,02M
Ses02M_script03_2_F002,02M
Ses02M_script03_2_F003,02M
Ses02M_script03_2_F004,02M
Ses02M_script03_2_F005,02M
Ses02M_script03_2_F006,02M
Ses02M_script03_2_F007,02M
Ses02M_script03_2_F008,02M
Ses02M_script03_2_F009,02M
Ses02M_script03_2_F010,02M
Ses02M_script03_2_F011,02M
Ses02M_script03_2_F012,02M
Ses02M_script03_2_F013,02M
Ses02M_script03_2_F014,02M
Ses02M_script03_2_F015,02M
Ses02M_script03_2_F016,02M
Ses02M_script03_2_F017,02M
Ses02M_script03_2_F018,02M
Ses02M_script03_2_F019,02M
Ses02M_script03_2_F020,02M
Ses02M_script03_2_F021,02M
Ses02M_script03_2_F022,02M
Ses02M_script03_2_F023,02M
Ses02M_script03_2_F024,02M
Ses02M_script03_2_F025,02M
Ses02M_script03_2_F026,02M
Ses02M_script03_2_F027,02M
Ses02M_script03_2_F028,02M
Ses02M_script03_2_F029,02M
Ses02M_script03_2_F030,02M
Ses02M_script03_2_F031,02M
Ses02M_script03_2_F032,02M
Ses02M_script03_2_F033,02M
Ses02M_script03_2_F034,02M
Ses02M_script03_2_F035,02M
Ses02M_script03_2_F036,02M
Ses02M_script03_2_F037,02M
Ses02M_script03_2_F038,02M
Ses02M_script03_2_F039,02M
Ses02M_script03_2_F040,02M
Ses02M_script03_2_F041,02M
Ses02M_script03_2_F042,02M
Ses02M_script03_2_M000,02M
Ses02M_script03_2_M001,02M
Ses02M_script03_2_M002,02M
Ses02M_script03_2_M003,02M
Ses02M_script03_2_M004,02M
Ses02M_script03_2_M005,02M
Ses02M_script03_2_M006,02M
Ses02M_script03_2_M007,02M
Ses02M_script03_2_M008,02M
Ses02M_script03_2_M009,02M
Ses02M_script03_2_M010,02M
Ses02M_script03_2_M011,02M
Ses02M_script03_2_M012,02M
Ses02M_script03_2_M013,02M
Ses02M_script03_2_M014,02M
Ses02M_script03_2_M015,02M
Ses02M_script03_2_M016,02M
Ses02M_script03_2_M017,02M
Ses02M_script03_2_M018,02M
Ses02M_script03_2_M019,02M
Ses02M_script03_2_M020,02M
Ses02M_script03_2_M021,02M
Ses02M_script03_2_M022,02M
Ses02M_script03_2_M023,02M
Ses02M_script03_2_M024,02M
Ses02M_script03_2_M025,02M
Ses02M_script03_2_M026,02M
Ses02M_script03_2_M027,02M
Ses02M_script03_2_M028,02M
Ses02M_script03_2_M029,02M
Ses02M_script03_2_M030,02M
Ses02M_script03_2_M031,02M
Ses02M_script03_2_M032,02M
Ses02M_script03_2_M033,02M
Ses02M_script03_2_M034,02M
Ses02M_script03_2_M035,02M
Ses02M_script03_2_M036,02M
Ses02M_script03_2_M037,02M
Ses02M_script03_2_M038,02M
Ses02M_script03_2_M039,02M
Ses02M_script03_2_M040,02M
Ses02M_script03_2_M041,02M
Ses02M_script03_2_M042,02M
Ses02M_script03_2_M043,02M
Ses02M_script03_2_M044,02M
Ses02M_script03_2_M045,02M
Ses02M_script03_2_M046,02M
Ses02M_script03_2_M047,02M
Ses03F_impro01_F000,03F
Ses03F_impro01_F001,03F
Ses03F_impro01_F002,03F
Ses03F_impro01_F003,03F
Ses03F_impro01_F004,03F
Ses03F_impro01_F005,03F
Ses03F_impro01_F006,03F
Ses03F_impro01_F007,03F
Ses03F_impro01_F008,03F
Ses03F_impro01_F009,03F
Ses03F_impro01_F010,03F
Ses03F_impro01_F011,03F
Ses03F_impro01_M000,03F
Ses03F_impro01_M001,03F
Ses03F_impro01_M002,03F
Ses03F_impro01_M003,03F
Ses03F_impro01_M004,03F
Ses03F_impro01_M005,03F
Ses03F_impro01_M006,03F
Ses03F_impro01_M007,03F
Ses03F_impro01_M008,03F
Ses03F_impro01_M009,03F
Ses03F_impro01_M010,03F
Ses03F_impro01_M011,03F
Ses03F_impro02_F000,03F
Ses03F_impro02_F001,03F
Ses03F_impro02_F002,03F
Ses03F_impro02_F003,03F
Ses03F_impro02_F004,03F
Ses03F_impro02_F005,03F
Ses03F_impro02_F006,03F
Ses03F_impro02_F007,03F
Ses03F_impro02_F008,03F
Ses03F_impro02_F009,03F
Ses03F_impro02_F010,03F
Ses03F_impro02_F011,03F
Ses03F_impro02_F012,03F
Ses03F_impro02_F013,03F
Ses03F_impro02_F014,03F
Ses03F_impro02_F015,03F
Ses03F_impro02_F016,03F
Ses03F_impro02_F017,03F
Ses03F_impro02_F018,03F
Ses03F_impro02_F019,03F
Ses03F_impro02_F020,03F
Ses03F_impro02_F021,03F
Ses03F_impro02_F022,03F
Ses03F_impro02_F023,03F
Ses03F_impro02_F024,03F
Ses03F_impro02_F025,03F
Ses03F_impro02_F026,03F
Ses03F_impro02_F027,03F
Ses03F_impro02_F028,03F
Ses03F_impro02_F029,03F
Ses03F_impro02_F030,03F
Ses03F_impro02_F031,03F
Ses03F_impro02_F032,03F
Ses03F_impro02_F033,03F
Ses03F_impro02_F034,03F
Ses03F_impro02_F035,03F
Ses03F_impro02_F036,03F
Ses03F_impro02_F037,03F
Ses03F_impro02_F038,03F
Ses03F_impro02_F039,03F
Ses03F_impro02_F040,03F
Ses03F_impro02_F041,03F
Ses03F_impro02_F042,03F
Ses03F_impro02_F043,03F
Ses03F_impro02_M000,03F
Ses03F_impro02_M001,03F
Ses03F_impro02_M002,03F
Ses03F_impro02_M003,03F
Ses03F_impro02_M004,03F
Ses03F_impro02_M005,03F
Ses03F_impro02_M006,03F
Ses03F_impro02_M007,03F
Ses03F_impro02_M008,03F
Ses03F_impro02_M009,03F
Ses03F_impro02_M010,03F
Ses03F_impro02_M011,03F
Ses03F_impro02_M012,03F
Ses03F_impro02_M013,03F
Ses03F_impro02_M014,03F
Ses03F_impro02_M015,03F
Ses03F_impro02_M016,03F
Ses03F_impro02_M017,03F
Ses03F_impro02_M018,03F
Ses03F_impro02_M019,03F
Ses03F_impro02_M020,03F
Ses03F_impro02_M021,03F
Ses03F_impro02_M022,03F
Ses03F_impro02_M023,03F
Ses03F_impro02_M024,03F
Ses03F_impro02_M025,03F
Ses03F_impro02_M026,03F
Ses03F_impro02_M027,03F
Ses03F_impro02_M028,03F
Ses03F_impro02_M029,03F
Ses03F_impro02_M030,03F
Ses03F_impro02_M031,03F
Ses03F_impro03_F000,03F
Ses03F_impro03_F001,03F
Ses03F_impro03_F002,03F
Ses03F_impro03_F003,03F
Ses03F_impro03_F004,03F
Ses03F_impro03_F005,03F
Ses03F_impro03_F006,03F
Ses03F_impro03_F007,03F
Ses03F_impro03_F008,03F
Ses03F_impro03_F009,03F
Ses03F_impro03_F010,03F
Ses03F_impro03_F011,03F
Ses03F_impro03_F012,03F
Ses03F_impro03_F013,03F
Ses03F_impro03_F014,03F
Ses03F_impro03_F015,03F
Ses03F_impro03_F016,03F
Ses03F_impro03_F017,03F
Ses03F_impro03_F018,03F
Ses03F_impro03_F019,03F
Ses03F_impro03_F020,03F
Ses03F_impro03_F021,03F
Ses03F_impro03_F022,03F
Ses03F_impro03_F023,03F
Ses03F_impro03_F024,03F
Ses03F_impro03_M000,03F
Ses03F_impro03_M001,03F
Ses03F_impro03_M002,03F
Ses03F_impro03_M003,03F
Ses03F_impro03_M004,03F
Ses03F_impro03_M005,03F
Ses03F_impro03_M006,03F
Ses03F_impro03_M007,03F
Ses03F_impro03_M008,03F
Ses03F_impro03_M009,03F
Ses03F_impro03_M010,03F
Ses03F_impro03_M011,03F
Ses03F_impro03_M012,03F
Ses03F_impro03_M013,03F
Ses03F_impro03_M014,03F
Ses03F_impro03_M015,03F
Ses03F_impro03_M016,03F
Ses03F_impro03_M017,03F
Ses03F_impro03_M018,03F
Ses03F_impro03_M019,03F
Ses03F_impro03_M020,03F
Ses03F_impro03_M021,03F
Ses03F_impro04_F000,03F
Ses03F_impro04_F001,03F
Ses03F_impro04_F002,03F
Ses03F_impro04_F003,03F
Ses03F_impro04_F004,03F
Ses03F_impro04_F005,03F
Ses03F_impro04_F006,03F
Ses03F_impro04_F007,03F
Ses03F_impro04_F008,03F
Ses03F_impro04_F009,03F
Ses03F_impro04_F010,03F
Ses03F_impro04_F011,03F
Ses03F_impro04_F012,03F
Ses03F_impro04_F013,03F
Ses03F_impro04_F014,03F
Ses03F_impro04_F015,03F
Ses03F_impro04_F016,03F
Ses03F_impro04_F017,03F
Ses03F_impro04_F018,03F
Ses03F_impro04_F019,03F
Ses03F_impro04_F020,03F
Ses03F_impro04_F021,03F
Ses03F_impro04_F022,03F
Ses03F_impro04_F023,03F
Ses03F_impro04_F024,03F
Ses03F_impro04_F025,03F
Ses03F_impro04_F026,03F
Ses03F_impro04_M000,03F
Ses03F_impro04_M001,03F
Ses03F_impro04_M002,03F
Ses03F_impro04_M003,03F
Ses03F_impro04_M004,03F
Ses03F_impro04_M005,03F
Ses03F_impro04_M006,03F
Ses03F_impro04_M007,03F
Ses03F_impro04_M008,03F
Ses03F_impro04_M009,03F
Ses03F_impro04_M010,03F
Ses03F_impro04_M011,03F
Ses03F_impro04_M012,03F
Ses03F_impro04_M013,03F
Ses03F_impro04_M014,03F
Ses03F_impro04_M015,03F
Ses03F_impro04_M016,03F
Ses03F_impro04_M017,03F
Ses03F_impro04_M018,03F
Ses03F_impro04_M019,03F
Ses03F_impro04_M020,03F
Ses03F_impro05_F000,03F
Ses03F_impro05_F001,03F
Ses03F_impro05_F002,03F
Ses03F_impro05_F003,03F
Ses03F_impro05_F004,03F
Ses03F_impro05_F005,03F
Ses03F_impro05_F006,03F
Ses03F_impro05_F007,03F
Ses03F_impro05_F008,03F
Ses03F_impro05_F009,03F
Ses03F_impro05_F010,03F
Ses03F_impro05_F011,03F
Ses03F_impro05_F012,03F
Ses03F_impro05_F013,03F
Ses03F_impro05_F014,03F
Ses03F_impro05_F015,03F
Ses03F_impro05_F016,03F
Ses03F_impro05_F017,03F
Ses03F_impro05_M000,03F
Ses03F_impro05_M001,03F
Ses03F_impro05_M002,03F
Ses03F_impro05_M003,03F
Ses03F_impro05_M004,03F
Ses03F_impro05_M005,03F
Ses03F_impro05_M006,03F
Ses03F_impro05_M007,03F
Ses03F_impro05_M008,03F
Ses03F_impro05_M009,03F
Ses03F_impro05_M010,03F
Ses03F_impro05_M011,03F
Ses03F_impro05_M012,03F
Ses03F_impro05_M013,03F
Ses03F_impro05_M014,03F
Ses03F_impro06_F000,03F
Ses03F_impro06_F001,03F
Ses03F_impro06_F002,03F
Ses03F_impro06_F003,03F
Ses03F_impro06_F004,03F
Ses03F_impro06_F005,03F
Ses03F_impro06_F006,03F
Ses03F_impro06_F007,03F
Ses03F_impro06_F008,03F
Ses03F_impro06_F009,03F
Ses03F_impro06_F010,03F
Ses03F_impro06_F011,03F
Ses03F_impro06_F012,03F
Ses03F_impro06_F013,03F
Ses03F_impro06_F014,03F
Ses03F_impro06_F015,03F
Ses03F_impro06_F016,03F
Ses03F_impro06_F017,03F
Ses03F_impro06_F018,03F
Ses03F_impro06_F019,03F
Ses03F_impro06_F020,03F
Ses03F_impro06_F021,03F
Ses03F_impro06_F022,03F
Ses03F_impro06_F023,03F
Ses03F_impro06_F024,03F
Ses03F_impro06_F025,03F
Ses03F_impro06_F026,03F
Ses03F_impro06_F027,03F
Ses03F_impro06_F028,03F
Ses03F_impro06_F029,03F
Ses03F_impro06_F030,03F
Ses03F_impro06_F031,03F
Ses03F_impro06_F032,03F
Ses03F_impro06_F033,03F
Ses03F_impro06_F034,03F
Ses03F_impro06_F035,03F
Ses03F_impro06_M000,03F
Ses03F_impro06_M001,03F
Ses03F_impro06_M002,03F
Ses03F_impro06_M003,03F
Ses03F_impro06_M004,03F
Ses03F_impro06_M005,03F
Ses03F_impro06_M006,03F
Ses03F_impro06_M007,03F
Ses03F_impro06_M008,03F
Ses03F_impro06_M009,03F
Ses03F_impro06_M010,03F
Ses03F_impro06_M011,03F
Ses03F_impro06_M012,03F
Ses03F_impro06_M013,03F
Ses03F_impro06_M014,03F
Ses03F_impro06_M015,03F
Ses03F_impro06_M016,03F
Ses03F_impro07_F000,03F
Ses03F_impro07_F001,03F
Ses03F_impro07_F002,03F
Ses03F_impro07_F003,03F
Ses03F_impro07_F004,03F
Ses03F_impro07_F005,03F
Ses03F_impro07_F006,03F
Ses03F_impro07_F007,03F
Ses03F_impro07_F008,03F
Ses03F_impro07_F009,03F
Ses03F_impro07_F010,03F
Ses03F_impro07_F011,03F
Ses03F_impro07_F012,03F
Ses03F_impro07_F013,03F
Ses03F_impro07_F014,03F
Ses03F_impro07_F015,03F
Ses03F_impro07_F016,03F
Ses03F_impro07_F017,03F
Ses03F_impro07_F018,03F
Ses03F_impro07_F019,03F
Ses03F_impro07_F020,03F
Ses03F_impro07_F021,03F
Ses03F_impro07_F022,03F
Ses03F_impro07_F023,03F
Ses03F_impro07_F024,03F
Ses03F_impro07_F025,03F
Ses03F_impro07_F026,03F
Ses03F_impro07_F027,03F
Ses03F_impro07_F028,03F
Ses03F_impro07_F029,03F
Ses03F_impro07_F030,03F
Ses03F_impro07_F031,03F
Ses03F_impro07_F032,03F
Ses03F_impro07_F033,03F
Ses03F_impro07_F034,03F
Ses03F_impro07_F035,03F
Ses03F_impro07_M000,03F
Ses03F_impro07_M001,03F
Ses03F_impro07_M002,03F
Ses03F_impro07_M003,03F
Ses03F_impro07_M004,03F
Ses03F_impro07_M005,03F
Ses03F_impro07_M006,03F
Ses03F_impro07_M007,03F
Ses03F_impro07_M008,03F
Ses03F_impro07_M009,03F
Ses03F_impro07_M010,03F
Ses03F_impro07_M011,03F
Ses03F_impro07_M012,03F
Ses03F_impro07_M013,03F
Ses03F_impro07_M014,03F
Ses03F_impro07_M015,03F
Ses03F_impro07_M016,03F
Ses03F_impro07_M017,03F
Ses03F_impro07_M018,03F
Ses03F_impro07_M019,03F
Ses03F_impro07_M020,03F
Ses03F_impro07_M021,03F
Ses03F_impro07_M022,03F
Ses03F_impro07_M023,03F
Ses03F_impro07_M024,03F
Ses03F_impro07_M025,03F
Ses03F_impro07_M026,03F
Ses03F_impro07_M027,03F
Ses03F_impro07_M028,03F
Ses03F_impro07_M029,03F
Ses03F_impro07_M030,03F
Ses03F_impro07_M031,03F
Ses03F_impro07_M032,03F
Ses03F_impro07_M033,03F
Ses03F_impro07_M034,03F
Ses03F_impro07_M035,03F
Ses03F_impro08_F000,03F
Ses03F_impro08_F001,03F
Ses03F_impro08_F002,03F
Ses03F_impro08_F003,03F
Ses03F_impro08_F004,03F
Ses03F_impro08_F005,03F
Ses03F_impro08_F006,03F
Ses03F_impro08_F007,03F
Ses03F_impro08_F008,03F
Ses03F_impro08_F009,03F
Ses03F_impro08_F010,03F
Ses03F_impro08_F011,03F
Ses03F_impro08_F012,03F
Ses03F_impro08_F013,03F
Ses03F_impro08_F014,03F
Ses03F_impro08_F015,03F
Ses03F_impro08_F016,03F
Ses03F_impro08_F017,03F
Ses03F_impro08_F018,03F
Ses03F_impro08_F019,03F
Ses03F_impro08_F020,03F
Ses03F_impro08_F021,03F
Ses03F_impro08_F022,03F
Ses03F_impro08_F023,03F
Ses03F_impro08_F024,03F
Ses03F_impro08_F025,03F
Ses03F_impro08_F026,03F
Ses03F_impro08_F027,03F
Ses03F_impro08_F028,03F
Ses03F_impro08_F029,03F
Ses03F_impro08_M000,03F
Ses03F_impro08_M001,03F
Ses03F_impro08_M002,03F
Ses03F_impro08_M003,03F
Ses03F_impro08_M004,03F
Ses03F_impro08_M005,03F
Ses03F_impro08_M006,03F
Ses03F_impro08_M007,03F
Ses03F_impro08_M008,03F
Ses03F_impro08_M009,03F
Ses03F_impro08_M010,03F
Ses03F_impro08_M011,03F
Ses03F_impro08_M012,03F
Ses03F_impro08_M013,03F
Ses03F_impro08_M014,03F
Ses03F_impro08_M015,03F
Ses03F_impro08_M016,03F
Ses03F_impro08_M017,03F
Ses03F_impro08_M018,03F
Ses03F_impro08_M019,03F
Ses03F_impro08_M020,03F
Ses03F_impro08_M021,03F
Ses03F_impro08_M022,03F
Ses03F_impro08_M023,03F
Ses03F_impro08_M024,03F
Ses03F_impro08_M025,03F
Ses03F_impro08_M026,03F
Ses03F_script01_1_F000,03F
Ses03F_script01_1_F001,03F
Ses03F_script01_1_F002,03F
Ses03F_script01_1_F003,03F
Ses03F_script01_1_F004,03F
Ses03F_script01_1_F005,03F
Ses03F_script01_1_F006,03F
Ses03F_script01_1_F007,03F
Ses03F_script01_1_F008,03F
Ses03F_script01_1_F009,03F
Ses03F_script01_1_F010,03F
Ses03F_script01_1_F011,03F
Ses03F_script01_1_F012,03F
Ses03F_script01_1_F013,03F
Ses03F_script01_1_F014,03F
Ses03F_script01_1_F015,03F
Ses03F_script01_1_F016,03F
Ses03F_script01_1_F017,03F
Ses03F_script01_1_F018,03F
Ses03F_script01_1_F019,03F
Ses03F_script01_1_F020,03F
Ses03F_script01_1_F021,03F
Ses03F_script01_1_F022,03F
Ses03F_script01_1_F023,03F
Ses03F_script01_1_F024,03F
Ses03F_script01_1_F025,03F
Ses03F_script01_1_F026,03F
Ses03F_script01_1_F027,03F
Ses03F_script01_1_F028,03F
Ses03F_script01_1_F029,03F
Ses03F_script01_1_F030,03F
Ses03F_script01_1_F031,03F
Ses03F_script01_1_F032,03F
Ses03F_script01_1_F033,03F
Ses03F_script01_1_F034,03F
Ses03F_script01_1_F035,03F
Ses03F_script01_1_F036,03F
Ses03F_script01_1_F037,03F
Ses03F_script01_1_F038,03F
Ses03F_script01_1_F039,03F
Ses03F_script01_1_F040,03F
Ses03F_script01_1_F041,03F
Ses03F_script01_1_F042,03F
Ses03F_script01_1_F043,03F
Ses03F_script01_1_F044,03F
Ses03F_script01_1_F045,03F
Ses03F_script01_1_F046,03F
Ses03F_script01_1_F047,03F
Ses03F_script01_1_F048,03F
Ses03F_script01_1_F049,03F
Ses03F_script01_1_F050,03F
Ses03F_script01_1_F051,03F
Ses03F_script01_1_F052,03F
Ses03F_script01_1_F053,03F
Ses03F_script01_1_M000,03F
Ses03F_script01_1_M001,03F
Ses03F_script01_1_M002,03F
Ses03F_script01_1_M003,03F
Ses03F_script01_1_M004,03F
Ses03F_script01_1_M005,03F
Ses03F_script01_1_M006,03F
Ses03F_script01_1_M007,03F
Ses03F_script01_1_M008,03F
Ses03F_script01_1_M009,03F
Ses03F_script01_1_M010,03F
Ses03F_script01_1_M011,03F
Ses03F_script01_1_M012,03F
Ses03F_script01_1_M013,03F
Ses03F_script01_1_M014,03F
Ses03F_script01_1_M015,03F
Ses03F_script01_1_M016,03F
Ses03F_script01_1_M017,03F
Ses03F_script01_1_M018,03F
Ses03F_script01_1_M019,03F
Ses03F_script01_1_M020,03F
Ses03F_script01_1_M021,03F
Ses03F_script01_1_M022,03F
Ses03F_script01_1_M023,03F
Ses03F_script01_1_M024,03F
Ses03F_script01_1_M025,03F
Ses03F_script01_1_M026,03F
Ses03F_script01_1_M027,03F
Ses03F_script01_1_M028,03F
Ses03F_script01_1_M029,03F
Ses03F_script01_1_M030,03F
Ses03F_script01_1_M031,03F
Ses03F_script01_1_M032,03F
Ses03F_script01_1_M033,03F
Ses03F_script01_1_M034,03F
Ses03F_script01_1_M035,03F
Ses03F_script01_1_M036,03F
Ses03F_script01_1_M037,03F
Ses03F_script01_1_M038,03F
Ses03F_script01_1_M039,03F
Ses03F_script01_1_M040,03F
Ses03F_script01_1_M041,03F
Ses03F_script01_1_M042,03F
Ses03F_script01_1_M043,03F
Ses03F_script01_1_M044,03F
Ses03F_script01_1_M045,03F
Ses03F_script01_1_M046,03F
Ses03F_script01_1_M047,03F
Ses03F_script01_1_M048,03F
Ses03F_script01_1_M049,03F
Ses03F_script01_1_M050,03F
Ses03F_script01_1_M051,03F
Ses03F_script01_1_M052,03F
Ses03F_script01_1_M053,03F
Ses03F_script01_2_F000,03F
Ses03F_script01_2_F001,03F
Ses03F_script01_2_F002,03F
Ses03F_script01_2_F003,03F
Ses03F_script01_2_F004,03F
Ses03F_script01_2_F005,03F
Ses03F_script01_2_F006,03F
Ses03F_script01_2_F007,03F
Ses03F_script01_2_F008,03F
Ses03F_script01_2_F009,03F
Ses03F_script01_2_F010,03F
Ses03F_script01_2_F011,03F
Ses03F_script01_2_F012,03F
Ses03F_script01_2_F013,03F
Ses03F_script01_2_F014,03F
Ses03F_script01_2_F015,03F
Ses03F_script01_2_F016,03F
Ses03F_script01_2_F017,03F
Ses03F_script01_2_F018,03F
Ses03F_script01_2_F019,03F
Ses03F_script01_2_F020,03F
Ses03F_script01_2_F021,03F
Ses03F_script01_2_M000,03F
Ses03F_script01_2_M001,03F
Ses03F_script01_2_M002,03F
Ses03F_script01_2_M003,03F
Ses03F_script01_2_M004,03F
Ses03F_script01_2_M005,03F
Ses03F_script01_2_M006,03F
Ses03F_script01_2_M007,03F
Ses03F_script01_2_M008,03F
Ses03F_script01_2_M009,03F
Ses03F_script01_2_M010,03F
Ses03F_script01_2_M011,03F
Ses03F_script01_2_M012,03F
Ses03F_script01_2_M013,03F
Ses03F_script01_2_M014,03F
Ses03F_script01_2_M015,03F
Ses03F_script01_2_M016,03F
Ses03F_script01_2_M017,03F
Ses03F_script01_2_M018,03F
Ses03F_script01_3_F000,03F
Ses03F_script01_3_F001,03F
Ses03F_script01_3_F002,03F
Ses03F_script01_3_F003,03F
Ses03F_script01_3_F004,03F
Ses03F_script01_3_F005,03F
Ses03F_script01_3_F006,03F
Ses03F_script01_3_F007,03F
Ses03F_script01_3_F008,03F
Ses03F_script01_3_F009,03F
Ses03F_script01_3_F010,03F
Ses03F_script01_3_F011,03F
Ses03F_script01_3_F012,03F
Ses03F_script01_3_F013,03F
Ses03F_script01_3_F014,03F
Ses03F_script01_3_F015,03F
Ses03F_script01_3_F016,03F
Ses03F_script01_3_F017,03F
Ses03F_script01_3_F018,03F
Ses03F_script01_3_F019,03F
Ses03F_script01_3_F020,03F
Ses03F_script01_3_F021,03F
Ses03F_script01_3_F022,03F
Ses03F_script01_3_F023,03F
Ses03F_script01_3_F024,03F
Ses03F_script01_3_F025,03F
Ses03F_script01_3_F026,03F
Ses03F_script01_3_F027,03F
Ses03F_script01_3_F028,03F
Ses03F_script01_3_F029,03F
Ses03F_script01_3_F030,03F
Ses03F_script01_3_F031,03F
Ses03F_script01_3_F032,03F
Ses03F_script01_3_F033,03F
Ses03F_script01_3_F034,03F
Ses03F_script01_3_F035,03F
Ses03F_script01_3_M000,03F
Ses03F_script01_3_M001,03F
Ses03F_script01_3_M002,03F
Ses03F_script01_3_M003,03F
Ses03F_script01_3_M004,03F
Ses03F_script01_3_M005,03F
Ses03F_script01_3_M006,03F
Ses03F_script01_3_M007,03F
Ses03F_script01_3_M008,03F
Ses03F_script01_3_M009,03F
Ses03F_script01_3_M010,03F
Ses03F_script01_3_M011,03F
Ses03F_script01_3_M012,03F
Ses03F_script01_3_M013,03F
Ses03F_script01_3_M014,03F
Ses03F_script01_3_M015,03F
Ses03F_script01_3_M016,03F
Ses03F_script01_3_M017,03F
Ses03F_script01_3_M018,03F
Ses03F_script01_3_M019,03F
Ses03F_script01_3_M020,03F
Ses03F_script01_3_M021,03F
Ses03F_script01_3_M022,03F
Ses03F_script01_3_M023,03F
Ses03F_script01_3_M024,03F
Ses03F_script01_3_M025,03F
Ses03F_script01_3_M026,03F
Ses03F_script01_3_M027,03F
Ses03F_script01_3_M028,03F
Ses03F_script01_3_M029,03F
Ses03F_script01_3_M030,03F
Ses03F_script01_3_M031,03F
Ses03F_script01_3_M032,03F
Ses03F_script01_3_M033,03F
Ses03F_script01_3_M034,03F
Ses03F_script01_3_M035,03F
Ses03F_script01_3_M036,03F
Ses03F_script01_3_M037,03F
Ses03F_script01_3_M038,03F
Ses03F_script01_3_M039,03F
Ses03F_script01_3_M040,03F
Ses03F_script01_3_M041,03F
Ses03F_script01_3_M042,03F
Ses03F_script01_3_M043,03F
Ses03F_script01_3_M044,03F
Ses03F_script01_3_M045,03F
Ses03F_script01_3_M046,03F
Ses03F_script02_1_F000,03F
Ses03F_script02_1_F001,03F
Ses03F_script02_1_F002,03F
Ses03F_script02_1_F003,03F
Ses03F_script02_1_F004,03F
Ses03F_script02_1_F005,03F
Ses03F_script02_1_F006,03F
Ses03F_script02_1_F007,03F
Ses03F_script02_1_F008,03F
Ses03F_script02_1_F009,03F
Ses03F_script02_1_F010,03F
Ses03F_script02_1_F011,03F
Ses03F_script02_1_F012,03F
Ses03F_script02_1_F013,03F
Ses03F_script02_1_F014,03F
Ses03F_script02_1_F015,03F
Ses03F_script02_1_F016,03F
Ses03F_script02_1_F017,03F
Ses03F_script02_1_F018,03F
Ses03F_script02_1_F019,03F
Ses03F_script02_1_F020,03F
Ses03F_script02_1_F021,03F
Ses03F_script02_1_M000,03F
Ses03F_script02_1_M001,03F
Ses03F_script02_1_M002,03F
Ses03F_script02_1_M003,03F
Ses03F_script02_1_M004,03F
Ses03F_script02_1_M005,03F
Ses03F_script02_1_M006,03F
Ses03F_script02_1_M007,03F
Ses03F_script02_1_M008,03F
Ses03F_script02_1_M009,03F
Ses03F_script02_1_M010,03F
Ses03F_script02_1_M011,03F
Ses03F_script02_1_M012,03F
Ses03F_script02_1_M013,03F
Ses03F_script02_1_M014,03F
Ses03F_script02_1_M015,03F
Ses03F_script02_1_M016,03F
Ses03F_script02_1_M017,03F
Ses03F_script02_1_M018,03F
Ses03F_script02_1_M019,03F
Ses03F_script02_1_M020,03F
Ses03F_script02_1_M021,03F
Ses03F_script02_1_M022,03F
Ses03F_script02_1_M023,03F
Ses03F_script02_1_M024,03F
Ses03F_script02_1_M025,03F
Ses03F_script02_1_M026,03F
Ses03F_script02_1_M027,03F
Ses03F_script02_1_M028,03F
Ses03F_script02_1_M029,03F
Ses03F_script02_1_M030,03F
Ses03F_script02_1_M031,03F
Ses03F_script02_1_M032,03F
Ses03F_script02_1_M033,03F
Ses03F_script02_1_M034,03F
Ses03F_script02_1_M035,03F
Ses03F_script02_1_M036,03F
Ses03F_script02_1_M037,03F
Ses03F_script02_1_M038,03F
Ses03F_script02_1_M039,03F
Ses03F_script02_1_M040,03F
Ses03F_script02_1_M041,03F
Ses03F_script02_1_M042,03F
Ses03F_script02_1_M043,03F
Ses03F_script02_1_M044,03F
Ses03F_script02_2_F000,03F
Ses03F_script02_2_F001,03F
Ses03F_script02_2_F002,03F
Ses03F_script02_2_F003,03F
Ses03F_script02_2_F004,03F
Ses03F_script02_2_F005,03F
Ses03F_script02_2_F006,03F
Ses03F_script02_2_F007,03F
Ses03F_script02_2_F008,03F
Ses03F_script02_2_F009,03F
Ses03F_script02_2_F010,03F
Ses03F_script02_2_F011,03F
Ses03F_script02_2_F012,03F
Ses03F_script02_2_F013,03F
Ses03F_script02_2_F014,03F
Ses03F_script02_2_F015,03F
Ses03F_script02_2_F016,03F
Ses03F_script02_2_F017,03F
Ses03F_script02_2_F018,03F
Ses03F_script02_2_F019,03F
Ses03F_script02_2_F020,03F
